Date,Precipitation,Snow.depth,Snowfall,Max.temp,Min.temp,Avg.wind.speed,Gust.speed
2016-02-23,0.30,0.0,0.0,40,35,14.5,23.9
2016-02-24,1.22,0.0,0.0,60,36,10.5,21.0
2016-02-25,0.02,0.0,0.0,61,37,8.9,19.9
2016-02-26,0.00,0.0,0.0,39,27,8.7,21.9
2016-02-27,0.00,0.0,0.0,41,26,6.0,15.0
2016-02-28,0.00,0.0,0.0,60,38,7.4,17.0
2016-02-29,0.05,0.0,0.0,61,47,8.5,15.0
2016-03-01,0.00,0.0,0.0,52,39,7.6,15.0
2016-03-02,0.14,0.0,0.0,55,29,10.5,23.0
2016-03-03,0.00,0.0,0.0,36,26,5.8,16.1
2016-03-04,0.11,0.0,0.4,39,30,8.7,16.1
2016-03-05,0.00,0.0,0.0,41,28,4.3,13.0
2016-03-06,0.00,0.0,0.0,44,32,3.4,13.0
2016-03-07,0.00,0.0,0.0,60,36,7.8,17.0
2016-03-08,0.00,0.0,0.0,67,47,3.4,14.1
2016-03-09,0.00,0.0,0.0,77,44,2.2,10.1
2016-03-10,0.00,0.0,0.0,79,63,4.9,12.1
2016-03-11,0.06,0.0,0.0,68,48,6.0,17.0
2016-03-12,0.00,0.0,0.0,59,40,5.1,15.0
2016-03-13,0.00,0.0,0.0,62,50,3.6,12.1
2016-03-14,0.29,0.0,0.0,51,40,14.1,28.0
2016-03-15,0.00,0.0,0.0,57,44,5.4,23.0
2016-03-16,0.02,0.0,0.0,65,48,3.6,13.0
2016-03-17,0.00,0.0,0.0,63,45,4.9,19.9
2016-03-18,0.00,0.0,0.0,57,42,8.7,21.9
2016-03-19,0.00,0.0,0.0,46,36,5.1,15.0
2016-03-20,0.07,0.0,0.0,43,32,9.6,18.1
2016-03-21,0.06,0.0,0.5,50,32,8.1,19.9
2016-03-22,0.00,0.0,0.0,56,35,6.9,15.0
2016-03-23,0.00,0.0,0.0,71,48,6.0,15.0
2016-03-24,0.00,0.0,0.0,55,44,9.2,19.9
2016-03-25,0.04,0.0,0.0,72,44,3.8,14.1
2016-03-26,0.00,0.0,0.0,55,38,6.5,14.1
2016-03-27,0.00,0.0,0.0,55,43,5.6,13.0
2016-03-28,0.38,0.0,0.0,62,42,10.1,25.1
2016-03-29,0.00,0.0,0.0,53,40,11.6,25.9
2016-03-30,0.00,0.0,0.0,56,37,5.4,16.1
2016-03-31,0.00,0.0,0.0,73,49,6.7,16.1
2016-04-01,0.02,0.0,0.0,79,61,6.7,12.1
2016-04-02,0.16,0.0,0.0,61,49,4.9,8.9
2016-04-03,0.09,0.0,0.0,50,34,12.8,25.1
2016-04-04,0.47,0.0,0.0,45,29,7.2,16.1
2016-04-05,0.00,0.0,0.0,43,26,8.3,21.9
2016-04-06,0.00,0.0,0.0,48,30,6.0,17.0
2016-04-07,0.09,0.0,0.0,58,48,6.9,19.9
2016-04-08,0.01,0.0,0.0,50,40,7.2,13.0
2016-04-09,0.11,0.0,0.0,43,36,6.5,14.1
2016-04-10,0.00,0.0,0.0,50,31,4.9,13.0
2016-04-11,0.01,0.0,0.0,65,43,6.9,13.0
2016-04-12,0.20,0.0,0.0,59,45,5.8,21.0
2016-04-13,0.00,0.0,0.0,58,40,4.5,16.1
2016-04-14,0.00,0.0,0.0,62,43,6.5,11.0
2016-04-15,0.00,0.0,0.0,65,42,3.8,13.0
2016-04-16,0.00,0.0,0.0,68,43,4.9,16.1
2016-04-17,0.00,0.0,0.0,75,44,2.9,8.9
2016-04-18,0.00,0.0,0.0,82,51,3.8,14.1
2016-04-19,0.00,0.0,0.0,73,55,7.6,16.1
2016-04-20,0.00,0.0,0.0,69,49,6.0,16.1
2016-04-21,0.00,0.0,0.0,73,49,5.6,14.1
2016-04-22,0.00,0.0,0.0,79,62,4.3,10.1
2016-04-23,0.16,0.0,0.0,71,54,7.2,16.1
2016-04-24,0.00,0.0,0.0,68,47,5.8,15.0
2016-04-25,0.00,0.0,0.0,69,50,4.0,8.9
2016-04-26,0.24,0.0,0.0,60,47,7.2,17.0
2016-04-27,0.00,0.0,0.0,62,46,4.3,12.1
2016-04-28,0.00,0.0,0.0,59,48,4.7,13.0
2016-04-29,0.05,0.0,0.0,58,45,5.8,14.1
2016-04-30,0.00,0.0,0.0,65,46,5.8,12.1
2016-05-01,0.16,0.0,0.0,51,45,4.9,13.0
2016-05-02,0.04,0.0,0.0,60,45,2.2,8.9
2016-05-03,0.61,0.0,0.0,56,51,6.0,14.1
2016-05-04,0.01,0.0,0.0,52,48,8.7,17.0
2016-05-05,0.00,0.0,0.0,57,46,8.3,15.0
2016-05-06,0.54,0.0,0.0,54,48,7.8,18.1
2016-05-07,0.00,0.0,0.0,60,48,4.5,14.1
2016-05-08,0.16,0.0,0.0,66,49,4.7,19.9
2016-05-09,0.00,0.0,0.0,72,52,5.1,18.1
2016-05-10,0.00,0.0,0.0,63,50,4.9,13.0
2016-05-11,0.00,0.0,0.0,76,50,2.5,10.1
2016-05-12,0.00,0.0,0.0,80,56,3.4,12.1
2016-05-13,0.25,0.0,0.0,65,57,NA,NA
2016-05-14,0.00,0.0,0.0,73,56,NA,NA
2016-05-15,0.00,0.0,0.0,59,46,NA,NA
2016-05-16,0.00,0.0,0.0,66,43,NA,NA
2016-05-17,0.00,0.0,0.0,64,52,3.8,6.0
2016-05-18,0.00,0.0,0.0,68,52,NA,NA
2016-05-19,0.00,0.0,0.0,73,54,1.3,10.1
2016-05-20,0.00,0.0,0.0,76,53,4.5,12.1
2016-05-21,0.04,0.0,0.0,66,54,3.8,12.1
2016-05-22,0.09,0.0,0.0,70,52,3.6,10.1
2016-05-23,0.02,0.0,0.0,78,56,2.5,8.9
2016-05-24,0.18,0.0,0.0,73,58,2.0,8.9
2016-05-25,0.00,0.0,0.0,88,61,4.3,10.1
2016-05-26,0.00,0.0,0.0,90,69,3.6,10.1
2016-05-27,0.00,0.0,0.0,87,73,3.8,13.0
2016-05-28,0.00,0.0,0.0,92,71,4.5,12.1
2016-05-29,0.00,0.0,0.0,87,70,4.9,13.0
2016-05-30,1.65,0.0,0.0,82,68,3.1,12.1
2016-05-31,0.00,0.0,0.0,85,71,3.1,12.1
2016-06-01,0.00,0.0,0.0,83,66,6.0,13.0
2016-06-02,0.00,0.0,0.0,78,62,4.7,12.1
2016-06-03,0.04,0.0,0.0,70,63,1.3,8.1
2016-06-04,0.40,0.0,0.0,83,66,2.5,8.9
2016-06-05,0.91,0.0,0.0,71,65,3.4,18.1
2016-06-06,0.00,0.0,0.0,83,65,5.6,13.0
2016-06-07,0.00,0.0,0.0,85,64,5.1,17.0
2016-06-08,0.45,0.0,0.0,67,52,7.6,17.0
2016-06-09,0.00,0.0,0.0,71,54,8.9,21.0
2016-06-10,0.00,0.0,0.0,77,57,5.4,14.1
2016-06-11,0.00,0.0,0.0,88,59,3.4,15.0
2016-06-12,0.00,0.0,0.0,83,62,8.1,21.0
2016-06-13,0.00,0.0,0.0,74,57,7.4,14.1
2016-06-14,0.00,0.0,0.0,79,58,4.3,10.1
2016-06-15,0.00,0.0,0.0,85,62,2.5,12.1
2016-06-16,0.22,0.0,0.0,74,65,1.8,8.1
2016-06-17,0.00,0.0,0.0,78,63,4.7,13.0
2016-06-18,0.00,0.0,0.0,87,61,2.7,8.9
2016-06-19,0.00,0.0,0.0,88,66,2.9,12.1
2016-06-20,0.00,0.0,0.0,84,64,3.1,12.1
2016-06-21,0.00,0.0,0.0,87,72,4.9,15.0
2016-06-22,0.00,0.0,0.0,86,68,4.0,17.0
2016-06-23,0.00,0.0,0.0,83,69,2.0,8.1
2016-06-24,0.00,0.0,0.0,84,67,6.3,15.0
2016-06-25,0.00,0.0,0.0,86,64,3.6,8.9
2016-06-26,0.00,0.0,0.0,87,67,2.5,10.1
2016-06-27,0.45,0.0,0.0,83,67,4.9,12.1
2016-06-28,0.12,0.0,0.0,76,68,3.6,12.1
2016-06-29,0.01,0.0,0.0,83,67,2.2,10.1
2016-06-30,0.00,0.0,0.0,85,67,2.9,8.1
2016-07-01,0.83,0.0,0.0,79,66,3.4,13.0
2016-07-02,0.00,0.0,0.0,76,63,5.4,13.0
2016-07-03,0.00,0.0,0.0,78,64,3.1,8.9
2016-07-04,0.49,0.0,0.0,84,66,3.1,12.1
2016-07-05,0.66,0.0,0.0,86,69,2.9,12.1
2016-07-06,0.00,0.0,0.0,91,75,2.5,8.1
2016-07-07,0.04,0.0,0.0,89,77,2.0,8.9
2016-07-08,0.08,0.0,0.0,86,67,5.4,13.0
2016-07-09,0.53,0.0,0.0,72,65,4.0,10.1
2016-07-10,0.00,0.0,0.0,80,66,4.3,12.1
2016-07-11,0.00,0.0,0.0,81,65,3.4,10.1
2016-07-12,0.00,0.0,0.0,82,68,4.3,13.0
2016-07-13,0.00,0.0,0.0,85,71,4.7,10.1
2016-07-14,0.62,0.0,0.0,88,73,2.9,19.9
2016-07-15,0.00,0.0,0.0,88,79,4.5,13.0
2016-07-16,0.00,0.0,0.0,90,75,4.3,13.0
2016-07-17,0.00,0.0,0.0,89,75,2.7,10.1
2016-07-18,0.35,0.0,0.0,93,72,5.8,13.0
2016-07-19,0.00,0.0,0.0,83,73,4.9,12.1
2016-07-20,0.00,0.0,0.0,85,68,3.1,10.1
2016-07-21,0.00,0.0,0.0,90,71,5.1,12.1
2016-07-22,0.00,0.0,0.0,94,74,6.5,16.1
2016-07-23,0.00,0.0,0.0,96,80,4.9,15.0
2016-07-24,0.00,0.0,0.0,94,75,4.0,8.9
2016-07-25,1.00,0.0,0.0,93,73,3.4,18.1
2016-07-26,0.00,0.0,0.0,89,72,4.3,12.1
2016-07-27,0.00,0.0,0.0,91,74,2.0,8.1
2016-07-28,0.00,0.0,0.0,95,75,3.1,13.0
2016-07-29,1.09,0.0,0.0,85,69,4.3,13.0
2016-07-30,0.25,0.0,0.0,84,73,3.6,10.1
2016-07-31,1.08,0.0,0.0,78,71,4.3,14.1
2016-08-01,0.00,0.0,0.0,80,69,4.9,13.0
2016-08-02,0.00,0.0,0.0,79,68,6.9,16.1
2016-08-03,0.00,0.0,0.0,80,66,2.9,8.9
2016-08-04,0.00,0.0,0.0,81,67,2.0,8.1
2016-08-05,0.00,0.0,0.0,83,69,3.8,10.1
2016-08-06,0.05,0.0,0.0,87,72,5.1,14.1
2016-08-07,0.00,0.0,0.0,86,70,4.0,10.1
2016-08-08,0.00,0.0,0.0,86,71,1.3,8.1
2016-08-09,0.00,0.0,0.0,87,71,2.7,10.1
2016-08-10,0.09,0.0,0.0,86,75,4.0,12.1
2016-08-11,0.15,0.0,0.0,91,74,4.5,13.0
2016-08-12,0.32,0.0,0.0,93,73,5.1,13.0
2016-08-13,0.00,0.0,0.0,96,81,4.0,12.1
2016-08-14,0.06,0.0,0.0,94,78,3.8,12.1
2016-08-15,0.00,0.0,0.0,92,77,2.9,8.9
2016-08-16,0.11,0.0,0.0,87,78,4.0,13.0
2016-08-17,0.01,0.0,0.0,85,77,5.4,17.0
2016-08-18,0.03,0.0,0.0,85,72,1.6,8.9
2016-08-19,0.01,0.0,0.0,88,74,2.2,12.1
2016-08-20,0.82,0.0,0.0,83,70,4.7,16.1
2016-08-21,0.31,0.0,0.0,86,73,4.3,12.1
2016-08-22,0.00,0.0,0.0,79,65,5.8,14.1
2016-08-23,0.00,0.0,0.0,82,61,1.8,8.9
2016-08-24,0.00,0.0,0.0,88,68,NA,6.0
2016-08-25,0.01,0.0,0.0,86,69,NA,NA
2016-08-26,0.00,0.0,0.0,90,75,NA,NA
2016-08-27,0.00,0.0,0.0,89,73,2.7,10.1
2016-08-28,0.00,0.0,0.0,89,72,2.5,6.9
2016-08-29,0.00,0.0,0.0,91,74,5.4,10.1
2016-08-30,0.00,0.0,0.0,86,69,3.1,12.1
2016-08-31,0.00,0.0,0.0,89,74,3.4,8.9
2016-09-01,0.50,0.0,0.0,79,69,1.8,10.1
2016-09-02,0.00,0.0,0.0,81,66,6.0,13.0
2016-09-03,0.00,0.0,0.0,75,66,6.7,15.0
2016-09-04,0.00,0.0,0.0,80,65,6.7,15.0
2016-09-05,0.00,0.0,0.0,84,65,7.6,16.1
2016-09-06,0.00,0.0,0.0,80,71,9.6,18.1
2016-09-07,0.00,0.0,0.0,85,71,6.5,14.1
2016-09-08,0.00,0.0,0.0,89,71,2.7,10.1
2016-09-09,0.22,0.0,0.0,91,75,3.8,10.1
2016-09-10,0.00,0.0,0.0,90,74,4.0,10.1
2016-09-11,0.00,0.0,0.0,83,67,5.8,16.1
2016-09-12,0.00,0.0,0.0,78,62,4.3,8.9
2016-09-13,0.00,0.0,0.0,83,64,4.0,13.0
2016-09-14,0.56,0.0,0.0,91,67,4.9,15.0
2016-09-15,0.00,0.0,0.0,74,61,4.9,15.0
2016-09-16,0.00,0.0,0.0,73,61,2.7,8.9
2016-09-17,0.00,0.0,0.0,77,59,3.4,10.1
2016-09-18,0.00,0.0,0.0,82,70,3.6,12.1
2016-09-19,0.68,0.0,0.0,76,69,2.5,12.1
2016-09-20,0.00,0.0,0.0,82,68,2.2,8.9
2016-09-21,0.00,0.0,0.0,84,68,3.8,12.1
2016-09-22,0.00,0.0,0.0,86,65,2.5,8.1
2016-09-23,0.01,0.0,0.0,87,64,1.8,12.1
2016-09-24,0.20,0.0,0.0,71,58,5.1,14.1
2016-09-25,0.00,0.0,0.0,70,54,2.9,10.1
2016-09-26,0.00,0.0,0.0,74,54,4.5,12.1
2016-09-27,0.22,0.0,0.0,74,64,3.1,10.1
2016-09-28,0.00,0.0,0.0,69,56,8.1,18.1
2016-09-29,0.00,0.0,0.0,64,57,11.2,21.0
2016-09-30,0.40,0.0,0.0,59,56,9.6,16.1
2016-10-01,0.00,0.0,0.0,62,56,7.6,16.1
2016-10-02,0.00,0.0,0.0,63,57,2.7,8.9
2016-10-03,0.00,0.0,0.0,72,60,2.2,6.9
2016-10-04,0.00,0.0,0.0,69,60,7.6,15.0
2016-10-05,0.00,0.0,0.0,67,53,4.7,13.0
2016-10-06,0.00,0.0,0.0,73,55,2.0,6.9
2016-10-07,0.00,0.0,0.0,75,57,2.5,8.9
2016-10-08,0.23,0.0,0.0,68,58,2.0,8.1
2016-10-09,0.55,0.0,0.0,65,51,7.4,16.1
2016-10-10,0.00,0.0,0.0,64,47,4.7,15.0
2016-10-11,0.00,0.0,0.0,63,46,3.6,8.9
2016-10-12,0.00,0.0,0.0,66,53,1.1,8.1
2016-10-13,0.00,0.0,0.0,67,53,2.9,12.1
2016-10-14,0.00,0.0,0.0,62,47,4.7,12.1
2016-10-15,0.00,0.0,0.0,65,45,3.1,8.9
2016-10-16,0.00,0.0,0.0,69,53,4.0,10.1
2016-10-17,0.00,0.0,0.0,81,63,2.7,8.1
2016-10-18,0.00,0.0,0.0,81,67,4.0,14.1
2016-10-19,0.00,0.0,0.0,85,65,4.5,13.0
2016-10-20,0.00,0.0,0.0,70,62,6.3,12.1
2016-10-21,1.11,0.0,0.0,69,57,2.2,12.1
2016-10-22,0.29,0.0,0.0,57,47,10.5,19.9
2016-10-23,0.00,0.0,0.0,61,45,8.5,21.9
2016-10-24,0.00,0.0,0.0,62,47,6.0,16.1
2016-10-25,0.00,0.0,0.0,52,43,6.5,16.1
2016-10-26,0.00,0.0,0.0,51,38,4.0,13.0
2016-10-27,1.41,0.0,0.0,55,40,5.1,13.0
2016-10-28,0.00,0.0,0.0,51,42,8.3,19.9
2016-10-29,0.00,0.0,0.0,64,39,4.3,14.1
2016-10-30,0.56,0.0,0.0,76,54,3.8,18.1
2016-10-31,0.00,0.0,0.0,54,44,4.9,12.1
2016-11-01,0.00,0.0,0.0,58,40,3.1,10.1
2016-11-02,0.00,0.0,0.0,70,54,3.1,10.1
2016-11-03,0.00,0.0,0.0,72,57,5.1,15.0
2016-11-04,0.00,0.0,0.0,61,47,4.7,12.1
2016-11-05,0.00,0.0,0.0,62,44,3.1,13.0
2016-11-06,0.00,0.0,0.0,59,45,7.6,16.1
2016-11-07,0.00,0.0,0.0,53,41,5.4,14.1
2016-11-08,0.00,0.0,0.0,66,41,2.5,8.1
2016-11-09,0.06,0.0,0.0,59,49,3.6,14.1
2016-11-10,0.00,0.0,0.0,56,40,5.8,14.1
2016-11-11,0.00,0.0,0.0,63,41,8.3,18.1
2016-11-12,0.00,0.0,0.0,50,37,5.4,12.1
2016-11-13,0.00,0.0,0.0,61,41,5.4,13.0
2016-11-14,0.00,0.0,0.0,62,46,3.6,13.0
2016-11-15,1.81,0.0,0.0,56,47,5.6,17.0
2016-11-16,0.00,0.0,0.0,61,45,4.0,10.1
2016-11-17,0.00,0.0,0.0,61,49,4.3,13.0
2016-11-18,0.00,0.0,0.0,64,44,2.5,8.1
2016-11-19,0.25,0.0,0.0,63,37,4.9,18.1
2016-11-20,0.31,0.0,0.0,42,34,10.3,25.1
2016-11-21,0.00,0.0,0.0,41,36,13.2,21.9
2016-11-22,0.00,0.0,0.0,41,37,9.6,21.0
2016-11-23,0.00,0.0,0.0,45,35,4.9,12.1
2016-11-24,0.03,0.0,0.0,48,38,4.5,8.9
2016-11-25,0.02,0.0,0.0,54,45,2.0,8.9
2016-11-26,0.00,0.0,0.0,50,40,4.5,14.1
2016-11-27,0.00,0.0,0.0,50,39,4.7,15.0
2016-11-28,0.00,0.0,0.0,52,38,3.4,10.1
2016-11-29,2.20,0.0,0.0,60,51,4.9,13.0
2016-11-30,0.73,0.0,0.0,58,50,6.3,18.1
2016-12-01,0.07,0.0,0.0,54,42,7.6,19.9
2016-12-02,0.00,0.0,0.0,51,40,8.7,17.0
2016-12-03,0.00,0.0,0.0,47,41,8.7,17.0
2016-12-04,0.00,0.0,0.0,47,39,4.9,12.1
2016-12-05,0.19,0.0,0.0,49,38,5.6,15.0
2016-12-06,0.35,0.0,0.0,46,37,5.4,15.0
2016-12-07,0.09,0.0,0.0,46,40,3.8,15.0
2016-12-08,0.00,0.0,0.0,45,35,NA,NA
2016-12-09,0.00,0.0,0.0,39,29,NA,21.0
2016-12-10,0.00,0.0,0.0,35,28,6.0,14.1
2016-12-11,0.03,0.0,0.4,35,28,4.0,12.1
2016-12-12,0.50,0.0,0.0,46,34,6.3,13.0
2016-12-13,0.00,0.0,0.0,43,35,4.0,13.0
2016-12-14,0.00,0.0,0.0,42,34,5.6,14.1
2016-12-15,0.00,0.0,0.0,34,19,11.0,25.1
2016-12-16,0.00,0.0,0.0,27,17,6.0,15.0
2016-12-17,0.73,2.0,2.8,39,24,4.3,15.0
2016-12-18,0.04,1.2,0.0,58,31,7.4,18.1
2016-12-19,0.00,0.0,0.0,31,23,6.7,14.1
2016-12-20,0.00,0.0,0.0,33,20,3.1,15.0
2016-12-21,0.00,0.0,0.0,40,30,2.9,13.0
2016-12-22,0.00,0.0,0.0,49,37,6.3,16.1
2016-12-23,0.00,0.0,0.0,47,38,6.5,15.0
2016-12-24,0.47,0.0,0.0,47,38,4.9,15.0
2016-12-25,0.00,0.0,0.0,50,36,6.3,14.1
2016-12-26,0.02,0.0,0.0,50,33,6.5,14.1
2016-12-27,0.00,0.0,0.0,60,40,7.2,19.9
2016-12-28,0.00,0.0,0.0,40,34,5.1,14.1
2016-12-29,0.39,0.0,0.0,46,33,5.4,15.0
2016-12-30,0.01,0.0,0.0,40,33,9.4,18.1
2016-12-31,0.00,0.0,0.0,44,31,6.9,15.0
2017-01-01,0.00,0.0,0.0,48,40,5.6,15.0
2017-01-02,0.21,0.0,0.0,41,37,9.2,17.0
2017-01-03,0.58,0.0,0.0,43,39,10.7,21.0
2017-01-04,0.00,0.0,0.0,52,34,8.1,23.9
2017-01-05,0.00,0.0,0.0,34,27,7.8,17.0
2017-01-06,0.05,1.2,1.2,33,25,4.7,10.1
2017-01-07,0.32,0.0,5.1,26,20,7.6,17.0
2017-01-08,0.00,3.9,0.0,25,16,8.7,18.1
2017-01-09,0.00,3.1,0.0,23,14,5.1,13.0
2017-01-10,0.00,3.1,0.0,46,21,4.7,14.1
2017-01-11,0.52,0.0,0.0,52,42,5.8,16.1
2017-01-12,0.05,0.0,0.0,66,47,7.6,16.1
2017-01-13,0.00,0.0,0.0,62,32,7.2,17.0
2017-01-14,0.12,0.0,0.6,34,28,4.3,8.9
2017-01-15,0.00,1.2,0.0,38,30,4.3,10.1
2017-01-16,0.00,0.0,0.0,43,30,4.7,13.0
2017-01-17,0.35,0.0,0.0,42,38,4.9,15.0
2017-01-18,0.06,0.0,0.0,41,38,5.8,14.1
2017-01-19,0.00,0.0,0.0,49,39,3.6,12.1
2017-01-20,0.10,0.0,0.0,45,40,4.0,10.1
2017-01-21,0.00,0.0,0.0,49,41,3.8,12.1
2017-01-22,0.05,0.0,0.0,48,43,6.7,21.0
2017-01-23,1.16,0.0,0.0,44,36,18.3,33.1
2017-01-24,1.18,0.0,0.0,38,35,10.1,23.9
2017-01-25,0.00,0.0,0.0,51,36,6.7,18.1
2017-01-26,0.02,0.0,0.0,56,43,6.7,21.0
2017-01-27,0.00,0.0,0.0,43,36,8.9,18.1
2017-01-28,0.00,0.0,0.0,39,34,7.8,16.1
2017-01-29,0.00,0.0,0.0,43,35,5.8,15.0
2017-01-30,0.00,0.0,0.0,37,30,6.3,15.0
2017-01-31,0.06,0.0,1.0,34,26,4.0,12.1
2017-02-01,0.00,0.0,0.0,47,33,5.8,16.1
2017-02-02,0.00,0.0,0.0,45,32,5.4,16.1
2017-02-03,0.00,0.0,0.0,33,26,6.7,17.0
2017-02-04,0.00,0.0,0.0,34,22,8.5,16.1
2017-02-05,0.00,0.0,0.0,43,31,7.2,16.1
2017-02-06,0.00,0.0,0.0,49,36,5.1,13.0
2017-02-07,0.27,0.0,0.0,42,36,6.7,15.0
2017-02-08,0.03,0.0,0.0,62,38,4.7,13.0
2017-02-09,1.16,2.0,9.4,44,19,12.3,23.0
2017-02-10,0.00,7.9,0.0,32,19,8.5,16.1
2017-02-11,0.00,5.1,0.0,48,30,4.0,13.0
2017-02-12,0.46,2.0,0.0,40,30,7.2,17.0
2017-02-13,0.02,2.0,0.0,39,31,12.3,28.0
2017-02-14,0.00,2.0,0.0,41,28,5.4,13.0
2017-02-15,0.00,0.0,0.0,47,35,6.5,18.1
2017-02-16,0.00,0.0,0.0,35,28,10.5,17.0
2017-02-17,0.00,0.0,0.0,41,26,8.5,16.1
2017-02-18,0.00,0.0,0.0,63,35,5.8,16.1
2017-02-19,0.00,0.0,0.0,65,53,5.6,14.1
2017-02-20,0.00,0.0,0.0,55,39,7.4,18.1
2017-02-21,0.00,0.0,0.0,47,34,5.8,14.1
2017-02-22,0.00,0.0,0.0,57,42,2.9,12.1
2017-02-23,0.00,0.0,0.0,65,44,3.6,13.0
2017-02-24,0.00,0.0,0.0,70,58,6.0,14.1
2017-02-25,0.54,0.0,0.0,63,44,6.7,19.9
2017-02-26,0.00,0.0,0.0,44,36,8.9,18.1
2017-02-27,0.00,0.0,0.0,54,35,5.6,16.1
2017-02-28,0.00,0.0,0.0,59,47,4.0,10.1
2017-03-01,0.12,0.0,0.0,70,54,6.0,16.1
2017-03-02,0.00,0.0,0.0,64,35,11.4,25.9
2017-03-03,0.00,0.0,0.0,39,24,8.3,18.1
2017-03-04,0.00,0.0,0.0,30,17,8.9,19.9
2017-03-05,0.00,0.0,0.0,37,14,5.4,14.1
2017-03-06,0.00,0.0,0.0,45,26,3.4,10.1
2017-03-07,0.10,0.0,0.0,56,42,4.3,13.0
2017-03-08,0.02,0.0,0.0,59,47,7.6,17.0
2017-03-09,0.00,0.0,0.0,61,47,8.7,23.0
2017-03-10,0.31,0.0,2.1,47,23,7.6,19.9
2017-03-11,0.00,1.2,0.0,29,17,9.6,18.1
2017-03-12,0.00,0.0,0.0,29,19,8.9,17.0
2017-03-13,0.00,0.0,0.0,36,20,4.5,14.1
2017-03-14,1.97,3.9,7.6,32,21,13.4,28.0
2017-03-15,0.00,5.9,0.0,26,20,11.6,21.0
2017-03-16,0.00,5.1,0.0,39,24,7.8,19.9
2017-03-17,0.00,3.9,0.0,47,29,6.5,15.0
2017-03-18,0.08,3.1,0.0,39,34,8.7,19.9
2017-03-19,0.00,3.1,0.0,47,34,8.3,18.1
2017-03-20,0.00,0.0,0.0,52,33,5.1,14.1
2017-03-21,0.00,0.0,0.0,59,42,4.0,13.0
2017-03-22,0.00,0.0,0.0,50,24,11.4,23.9
2017-03-23,0.00,0.0,0.0,42,23,4.9,13.0
2017-03-24,0.00,0.0,0.0,57,36,6.3,15.0
2017-03-25,0.01,0.0,0.0,62,42,6.7,16.1
2017-03-26,0.14,0.0,0.0,42,37,8.3,18.1
2017-03-27,0.26,0.0,0.0,53,37,4.3,12.1
2017-03-28,0.72,0.0,0.0,46,41,5.8,14.1
2017-03-29,0.00,0.0,0.0,60,42,7.8,18.1
2017-03-30,0.01,0.0,0.0,52,38,5.8,15.0
2017-03-31,1.51,0.0,0.0,43,37,10.3,25.9
2017-04-01,0.00,0.0,0.0,48,37,7.6,25.9
2017-04-02,0.00,0.0,0.0,63,40,5.4,14.1
2017-04-03,0.03,0.0,0.0,63,48,4.9,18.1
2017-04-04,1.18,0.0,0.0,51,45,6.9,18.1
2017-04-05,0.00,0.0,0.0,65,45,3.4,14.1
2017-04-06,0.73,0.0,0.0,53,40,9.2,21.9
2017-04-07,0.00,0.0,0.0,51,40,10.5,17.0
2017-04-08,0.00,0.0,0.0,57,40,8.3,17.0
2017-04-09,0.00,0.0,0.0,67,45,4.9,13.0
2017-04-10,0.00,0.0,0.0,74,53,6.0,13.0
2017-04-11,0.00,0.0,0.0,80,61,5.6,14.1
2017-04-12,0.02,0.0,0.0,76,58,2.9,10.1
2017-04-13,0.00,0.0,0.0,65,48,5.1,14.1
2017-04-14,0.00,0.0,0.0,66,48,3.8,10.1
2017-04-15,0.00,0.0,0.0,65,51,5.6,12.1
2017-04-16,0.00,0.0,0.0,87,59,7.4,21.0
2017-04-17,0.00,0.0,0.0,74,58,6.7,14.1
2017-04-18,0.00,0.0,0.0,65,47,6.9,15.0
2017-04-19,0.00,0.0,0.0,54,45,5.6,16.1
2017-04-20,0.17,0.0,0.0,66,50,4.0,13.0
2017-04-21,0.29,0.0,0.0,53,48,7.4,14.1
2017-04-22,0.11,0.0,0.0,57,49,3.6,10.1
2017-04-23,0.00,0.0,0.0,66,46,4.9,12.1
2017-04-24,0.00,0.0,0.0,60,48,3.6,10.1
2017-04-25,0.91,0.0,0.0,54,49,13.2,25.1
2017-04-26,0.34,0.0,0.0,60,53,4.9,18.1
2017-04-27,0.00,0.0,0.0,70,57,2.9,16.1
2017-04-28,0.00,0.0,0.0,85,58,3.1,12.1
2017-04-29,0.06,0.0,0.0,85,64,5.1,23.0
2017-04-30,0.00,0.0,0.0,67,52,6.7,14.1
2017-05-01,0.00,0.0,0.0,74,49,5.1,12.1
2017-05-02,0.00,0.0,0.0,75,62,7.8,19.9
2017-05-03,0.00,0.0,0.0,65,51,8.3,18.1
2017-05-04,0.00,0.0,0.0,64,47,5.4,13.0
2017-05-05,3.02,0.0,0.0,59,51,6.5,16.1
2017-05-06,0.18,0.0,0.0,67,52,6.0,15.0
2017-05-07,0.01,0.0,0.0,56,47,5.6,14.1
2017-05-08,0.00,0.0,0.0,57,44,5.8,15.0
2017-05-09,0.00,0.0,0.0,63,47,4.5,12.1
2017-05-10,0.00,0.0,0.0,63,49,3.4,6.9
2017-05-11,0.00,0.0,0.0,62,51,3.6,6.9
2017-05-12,0.00,0.0,0.0,65,48,4.0,12.1
2017-05-13,1.61,0.0,0.0,53,45,7.6,18.1
2017-05-14,0.02,0.0,0.0,67,46,5.4,15.0
2017-05-15,0.00,0.0,0.0,68,53,8.9,18.1
2017-05-16,0.00,0.0,0.0,79,56,4.3,12.1
2017-05-17,0.00,0.0,0.0,90,65,5.6,12.1
